playerID,adjusted_salary,age,career_length,bats,throws,POS,teamName,career_OPS,career_PA,Career_R,Career_H,Career_HR,career_RBI,Career_BB,Career_SO,Career_IBB,career_TB,career_WAR
colemvi01,1848000.0,26.0,3.0,B,R,OF,St. Louis Cardinals,0.653,2743,399,649,7,150,229,450,5,813,7.31
hayesvo01,3432000.0,29.0,7.0,L,R,OF,Philadelphia Phillies,0.784,4159,526,1007,96,495,456,524,47,1562,21.25
boggswa01,4356000.0,30.0,6.0,L,R,3B,Boston Red Sox,0.93,4629,710,1392,61,469,647,288,68,1896,51.76
rowdowa01,191400.0,27.0,4.0,R,R,3B,Baltimore Orioles,0.582,174,14,34,1,16,14,35,0,47,-1.06
johnswa03,264000.0,31.0,7.0,B,R,1B,Washington Nationals,0.656,447,37,106,2,37,38,40,2,135,-0.0799999999999999
backmwa01,1716000.0,28.0,8.0,B,R,2B,New York Mets,0.697,2704,359,670,7,165,260,335,7,814,11.64
joynewa01,897600.0,26.0,2.0,L,L,1B,Los Angeles Angels,0.823,1990,263,509,69,302,184,173,34,819,10.55
weisswa01,165000.0,24.0,1.0,B,R,SS,Oakland Athletics,0.659,540,47,125,3,40,37,58,1,161,3.37
tollewa01,1082400.0,32.0,7.0,B,R,SS,New York Yankees,0.613,2371,273,525,8,120,197,340,0,631,2.7400000000000007
tejadwi01,165000.0,25.0,2.0,R,R,C,Washington Nationals,0.604,43,2,10,0,4,2,12,1,13,-0.06
clarkwi02,844800.0,24.0,2.0,L,L,1B,San Francisco Giants,0.886,1735,257,442,75,241,183,303,48,780,13.1
mcgeewi01,3168000.0,29.0,6.0,B,R,OF,St. Louis Cardinals,0.736,4117,528,1147,46,466,194,578,25,1585,22.67
randowi01,2310000.0,33.0,13.0,R,R,2B,New York Yankees,0.728,7534,1036,1741,48,552,1012,518,30,2261,53.68
upshawi01,2376000.0,31.0,10.0,L,L,1B,Cleveland Guardians,0.754,4736,596,1103,123,528,452,642,50,1761,13.01
wilsowi02,3653000.0,32.0,12.0,B,R,OF,Kansas City Royals,0.713,6534,953,1782,35,424,303,855,22,2344,38.65
newmaal01,453600.0,29.0,4.0,B,R,2B,Minnesota Twins,0.589,1409,171,281,1,95,146,131,2,342,0.6000000000000001
pardoal01,157500.0,26.0,4.0,B,R,C,Philadelphia Phillies,0.323,132,6,17,1,4,3,31,0,22,-1.76
pedrial01,157500.0,28.0,2.0,R,R,SS,Detroit Tigers,0.596,489,32,111,1,36,29,61,6,134,0.8200000000000001
ashbyal01,157500.0,37.0,16.0,B,R,C,Houston Astros,0.681,4699,397,1010,90,513,461,622,66,1489,11.08
trammal01,2772000.0,31.0,12.0,R,R,SS,Detroit Tigers,0.77,6978,938,1759,138,721,639,657,33,2563,55.59
belleal01,171360.0,22.0,0.0,R,R,OF,Cleveland Guardians,0.663,234,22,49,7,37,12,55,0,86,-0.02
hallal02,630000.0,31.0,8.0,B,R,OF,Pittsburgh Pirates,0.663,910,125,202,5,53,89,115,5,270,-0.6800000000000002
trevial01,882000.0,31.0,11.0,R,R,C,Houston Astros,0.644,2601,242,585,22,231,198,306,29,783,8.07
infanal01,157500.0,27.0,2.0,R,R,3B,Toronto Blue Jays,0.426,30,8,5,0,0,2,5,0,5,-0.06
griffal01,2520000.0,31.0,13.0,B,R,SS,Los Angeles Dodgers,0.617,6178,658,1451,23,452,275,518,21,1884,5.779999999999999
espinal01,171360.0,27.0,5.0,R,R,SS,New York Yankees,0.615,654,60,166,0,51,16,79,1,194,1.0
davisal01,3528000.0,28.0,5.0,L,R,1B,Seattle Mariners,0.866,3772,461,921,131,530,531,403,67,1508,19.07
dawsoan01,5292000.0,34.0,13.0,R,R,OF,Chicago Cubs,0.812,7899,1058,2037,319,1131,458,1134,103,3528,59.27
galaran01,2179800.0,28.0,4.0,R,R,1B,Washington Nationals,0.802,2338,295,600,77,313,161,535,37,981,10.3
thomaan01,1285200.0,25.0,4.0,R,R,SS,Atlanta Braves,0.595,1895,156,432,37,198,48,258,11,619,-3.9
allanan01,592200.0,27.0,3.0,R,R,C,Cleveland Guardians,0.599,1329,121,296,12,112,71,176,4,373,1.09
vanslan01,5418000.0,28.0,6.0,L,R,OF,Pittsburgh Pirates,0.788,3563,463,839,96,439,363,622,34,1397,25.66
surhobj01,466200.0,24.0,2.0,L,R,OF,Milwaukee Brewers,0.664,1463,139,347,17,161,92,108,11,472,3.77
bondsba01,907200.0,24.0,3.0,L,L,OF,Pittsburgh Pirates,0.803,2388,364,532,84,223,284,365,41,954,23.56
larkiba01,762300.0,25.0,3.0,R,R,SS,Cincinnati Reds,0.751,1666,229,437,31,154,106,120,12,624,13.6
lyonsba01,289800.0,29.0,3.0,R,R,C,New York Mets,0.625,503,36,112,7,64,23,66,3,161,-0.68
allrebe01,157500.0,24.0,0.0,L,L,OF,Cleveland Guardians,0.683,26,0,6,0,1,2,10,0,9,0.21
santibe01,869400.0,24.0,3.0,R,R,C,San Diego Padres,0.706,1658,173,413,47,193,68,295,10,641,8.74
distebe01,214200.0,27.0,5.0,L,L,1B,Pittsburgh Pirates,0.654,337,31,68,7,35,26,52,5,108,-0.47
bathebi01,190260.0,28.0,3.0,R,R,C,San Francisco Giants,0.571,145,12,28,5,17,2,27,0,47,-0.36
beanbi01,157500.0,25.0,2.0,L,L,OF,Detroit Tigers,0.525,173,15,33,0,7,11,26,0,41,-0.01
bucknbi01,1008000.0,39.0,20.0,L,L,1B,Kansas City Royals,0.731,9989,1073,2707,173,1205,447,451,109,3822,15.76
doranbi02,157500.0,31.0,7.0,B,R,2B,Houston Astros,0.721,4501,562,1040,63,372,514,460,39,1454,27.73
mcguibi01,157500.0,25.0,1.0,R,R,C,Seattle Mariners,0.515,50,3,8,1,6,5,8,0,11,-0.19
pecotbi01,214200.0,29.0,3.0,R,R,3B,Kansas City Royals,0.64,504,71,103,7,36,43,71,1,150,2.62
schrobi01,938700.0,30.0,6.0,R,R,C,Los Angeles Angels,0.706,1297,146,290,57,143,57,333,3,509,2.4800000000000004
spierbi01,171360.0,23.0,0.0,L,R,SS,Milwaukee Brewers,0.631,373,44,88,4,33,21,63,1,115,0.6
batesbi01,171360.0,25.0,0.0,L,R,2B,Milwaukee Brewers,0.428,14,3,3,0,0,0,1,0,3,0.03
beanebi01,177660.0,27.0,5.0,R,R,OF,Oakland Athletics,0.542,315,30,66,3,29,11,80,0,89,-1.58
hatchbi01,1247400.0,28.0,5.0,R,R,OF,Houston Astros,0.677,2379,314,569,30,212,140,252,9,788,4.77
robidbi01,157500.0,25.0,4.0,L,R,1B,Chicago White Sox,0.596,495,40,90,4,39,65,92,5,119,-2.07
ripkebi01,252000.0,24.0,2.0,R,R,2B,Baltimore Orioles,0.587,1180,110,254,6,80,76,139,0,316,0.93
roberbi01,186480.0,25.0,3.0,B,R,2B,San Diego Padres,0.723,655,116,163,4,37,64,76,1,215,2.41
diazbo01,2268000.0,36.0,12.0,R,R,C,Cincinnati Reds,0.684,3538,327,834,87,452,198,429,22,1267,11.49
jacksbo01,1537200.0,26.0,3.0,R,R,OF,Kansas City Royals,0.765,1554,204,350,81,235,101,510,14,669,3.54
boonebo01,2225163.0,41.0,17.0,R,R,C,Kansas City Royals,0.663,8012,668,1810,105,817,646,596,90,2477,27.45
brenlbo01,171360.0,35.0,8.0,R,R,C,Toronto Blue Jays,0.733,3002,321,647,91,333,318,438,35,1053,12.72
browebo01,157500.0,29.0,3.0,R,R,OF,New York Yankees,0.698,667,104,141,17,60,69,118,0,219,2.45
dernibo01,1008000.0,32.0,9.0,R,R,OF,Philadelphia Phillies,0.651,2757,374,634,23,152,222,301,2,827,6.45
gerenbo01,176400.0,27.0,1.0,R,R,C,New York Yankees,0.762,237,26,60,9,27,14,47,0,94,1.71
melvibo01,579600.0,27.0,4.0,R,R,C,Baltimore Orioles,0.606,1230,110,258,25,119,63,233,7,392,2.97
bonilbo01,1864800.0,26.0,3.0,B,R,3B,Pittsburgh Pirates,0.81,2390,296,582,66,306,262,327,46,946,12.94
rosebo01,171360.0,22.0,0.0,R,R,2B,Los Angeles Angels,0.689,42,4,8,1,3,2,10,0,16,0.17
kommibr01,201600.0,28.0,6.0,R,R,OF,Cleveland Guardians,0.637,967,119,187,20,95,97,218,1,289,1.81
wellmbr01,390600.0,29.0,7.0,R,R,2B,Kansas City Royals,0.567,1015,97,214,6,77,59,176,2,266,-1.05
anderbr01,157500.0,25.0,1.0,L,L,OF,Baltimore Orioles,0.594,681,75,124,5,37,66,120,6,176,0.51
butlebr01,2268000.0,32.0,8.0,L,L,OF,San Francisco Giants,0.742,5053,742,1232,36,318,564,465,13,1657,28.49
bradybr01,157500.0,26.0,0.0,L,L,OF,Los Angeles Angels,1.5,2,0,1,0,1,0,1,0,2,0.06
dorsebr01,157500.0,28.0,2.0,R,R,C,New York Yankees,0.683,47,5,12,1,9,2,11,0,16,0.18
downibr01,3150000.0,38.0,16.0,R,R,OF,Los Angeles Angels,0.789,8052,1012,1807,234,934,1027,954,44,2864,44.2
harpebr01,371700.0,29.0,10.0,R,R,C,Minnesota Twins,0.721,1015,91,265,22,127,36,69,5,385,3.26
jacobbr01,2425500.0,29.0,8.0,R,R,3B,Cleveland Guardians,0.758,3623,400,888,98,390,321,598,15,1372,11.97
benedbr01,995400.0,33.0,11.0,R,R,C,Atlanta Braves,0.619,3295,214,696,18,260,328,251,52,860,7.34
fieldbr01,157500.0,28.0,3.0,L,R,OF,Seattle Mariners,0.681,123,14,31,1,11,5,18,0,43,-0.19
bellbu01,157500.0,37.0,17.0,R,R,3B,Texas Rangers,0.747,10009,1151,2514,201,1106,836,776,84,3654,66.31
davisbu02,157500.0,31.0,6.0,R,R,OF,Baltimore Orioles,0.637,297,30,67,4,30,15,52,0,99,0.1799999999999999
ripkeca01,6216001.0,28.0,8.0,R,R,SS,Baltimore Orioles,0.808,5680,793,1402,204,744,553,635,22,2328,50.26
maldoca01,2268000.0,28.0,8.0,R,R,OF,San Francisco Giants,0.719,2460,260,562,70,332,172,403,18,919,4.14
nichoca01,157500.0,26.0,3.0,R,R,C,Houston Astros,0.483,94,6,18,0,6,5,21,1,20,-0.3299999999999999
martica02,171360.0,23.0,1.0,R,R,1B,Chicago White Sox,0.693,434,49,114,5,32,21,69,2,152,0.55
quintca01,178920.0,23.0,1.0,R,R,1B,Boston Red Sox,0.57,92,7,18,0,8,9,15,0,23,-0.54
fiskca01,3024000.0,41.0,20.0,R,R,C,Chicago White Sox,0.807,8559,1155,2063,336,1166,731,1178,88,3534,61.99
castica01,1089900.0,31.0,7.0,R,R,OF,Minnesota Twins,0.74,1485,179,351,55,185,87,266,4,597,0.91
martica01,1234800.0,28.0,6.0,R,R,OF,San Diego Padres,0.75,2788,294,600,88,353,331,422,21,992,9.92
lansfca01,3465000.0,32.0,11.0,R,R,3B,Oakland Athletics,0.768,6764,884,1807,141,748,465,628,41,2593,37.18
espyce01,245700.0,26.0,6.0,B,R,OF,Texas Rangers,0.636,924,116,211,5,71,60,187,3,282,2.7
kreutch01,182700.0,24.0,1.0,B,R,C,Texas Rangers,0.596,250,19,38,6,14,34,53,0,63,-1.57
hayesch01,171360.0,24.0,1.0,R,R,3B,San Francisco Giants,0.655,331,26,79,8,43,11,53,1,120,0.0799999999999999
obriech01,226800.0,29.0,4.0,R,R,C,Milwaukee Brewers,0.668,407,39,80,8,45,33,34,1,126,2.89
lemonch01,2087999.0,34.0,14.0,R,R,OF,Detroit Tigers,0.8,7496,934,1792,210,852,701,963,43,2916,53.26
davisch01,3717000.0,29.0,8.0,B,R,OF,Los Angeles Angels,0.763,4861,594,1153,144,601,478,805,90,1830,20.15
halech01,171360.0,24.0,0.0,L,R,2B,Minnesota Twins,0.468,71,6,14,0,4,1,6,0,17,-0.37
bandoch01,157500.0,33.0,8.0,B,R,C,Oakland Athletics,0.629,1467,134,292,27,142,138,197,6,423,1.6800000000000002
brownch02,157500.0,27.0,5.0,R,R,3B,Detroit Tigers,0.725,1690,164,410,38,184,120,252,12,597,5.95
gwynnch01,201600.0,24.0,2.0,L,L,OF,Los Angeles Dodgers,0.538,119,11,25,0,9,4,18,0,32,-0.26
hoilech01,157500.0,24.0,0.0,R,R,C,Baltimore Orioles,0.422,10,0,1,0,1,1,3,0,2,-0.08
jamesch02,579600.0,26.0,3.0,R,R,OF,Philadelphia Phillies,0.714,1560,165,372,50,190,85,221,4,604,1.4499999999999995
saboch01,390600.0,27.0,1.0,R,R,3B,Cincinnati Reds,0.722,918,114,225,17,73,54,85,3,343,5.24
speiech01,1071000.0,39.0,18.0,R,R,3B,San Francisco Giants,0.676,8155,770,1759,112,720,847,988,106,2497,30.63
washicl01,2457000.0,34.0,15.0,L,L,OF,Los Angeles Angels,0.75,7248,919,1865,163,815,464,1241,76,2822,20.46
snydeco02,856800.0,26.0,3.0,R,R,OF,Cleveland Guardians,0.736,2124,252,493,101,285,112,524,12,894,3.39
biggicr01,196560.0,23.0,1.0,R,R,2B,Houston Astros,0.709,640,78,140,16,65,56,93,10,221,2.99
reynocr01,1512000.0,36.0,14.0,L,R,SS,Houston Astros,0.636,4863,480,1142,42,377,227,406,34,1541,13.32
shiplcr01,157500.0,26.0,3.0,R,R,3B,New York Mets,0.439,73,9,13,0,6,2,12,1,15,-1.13
wilsocr01,157500.0,24.0,0.0,R,R,3B,St. Louis Cardinals,0.65,5,1,1,0,1,1,2,0,1,-0.13
worthcr01,171360.0,24.0,1.0,R,R,3B,Baltimore Orioles,0.695,656,62,138,17,74,70,138,2,214,1.82
fordcu01,279720.0,28.0,4.0,L,R,OF,Philadelphia Phillies,0.66,803,88,180,7,89,65,121,3,254,1.7999999999999998
wilkecu01,1260000.0,28.0,6.0,B,R,SS,Chicago Cubs,0.611,1890,203,445,4,116,97,274,3,551,1.91
murphda05,5040000.0,33.0,13.0,R,R,OF,Atlanta Braves,0.834,7701,1065,1820,354,1088,871,1497,141,3248,46.31
garcida01,504000.0,32.0,11.0,R,R,2B,Washington Nationals,0.68,4124,490,1108,36,323,130,322,11,1453,7.17
berryda01,289800.0,25.0,2.0,B,R,C,Chicago Cubs,0.652,724,58,171,12,80,36,115,9,242,1.98
gladdda01,1537200.0,31.0,6.0,R,R,OF,Minnesota Twins,0.719,3035,425,753,43,256,224,384,15,1052,13.92
pasquda01,604800.0,27.0,4.0,L,L,OF,Chicago White Sox,0.77,1612,177,344,73,209,174,373,16,625,6.029999999999999
willida06,157500.0,26.0,0.0,R,R,OF,Boston Red Sox,0.733,6,1,1,0,0,0,1,0,2,-0.05
bilarda01,157500.0,30.0,6.0,R,R,C,Pittsburgh Pirates,0.578,929,72,181,18,82,54,148,10,271,1.0
howitda01,157500.0,25.0,0.0,L,R,OF,Oakland Athletics,0.0,3,0,0,0,0,0,2,0,0,-0.08
heepda01,919800.0,31.0,10.0,L,L,OF,Boston Red Sox,0.694,2131,201,486,30,218,212,224,25,680,1.06
sheafda01,157500.0,27.0,2.0,R,R,C,Cleveland Guardians,0.288,87,6,9,1,5,2,16,0,13,-1.03
tartada01,2608200.0,26.0,5.0,R,R,OF,Kansas City Royals,0.873,2446,316,601,106,375,295,552,10,1065,9.67
bicheda01,157500.0,25.0,1.0,R,R,OF,Los Angeles Angels,0.561,196,14,41,3,23,6,31,0,59,-0.2199999999999999
colesda01,1411200.0,27.0,6.0,R,R,OF,Seattle Mariners,0.701,2272,239,500,57,271,176,310,8,790,0.6699999999999999
evansda01,1045800.0,42.0,20.0,L,R,1B,Atlanta Braves,0.792,10737,1344,2223,414,1354,1605,1410,141,3866,58.68
daultda01,718200.0,27.0,6.0,L,R,C,Philadelphia Phillies,0.643,1042,85,182,24,101,140,200,13,291,0.64
fletcda01,157500.0,22.0,0.0,L,R,C,Los Angeles Dodgers,1.431,9,1,4,1,2,1,0,0,7,0.27
jacksda03,226800.0,25.0,4.0,R,R,OF,Chicago Cubs,0.673,398,48,92,10,40,18,65,6,147,0.2299999999999999
strawda01,3767400.0,27.0,6.0,L,L,OF,New York Mets,0.878,3928,570,875,215,625,510,850,93,1747,30.33
bostoda01,529200.0,26.0,5.0,L,L,OF,Chicago White Sox,0.685,1480,179,323,38,123,109,240,14,526,2.58
anderda02,1058400.0,28.0,6.0,R,R,SS,Los Angeles Dodgers,0.616,1852,196,375,13,116,187,265,15,491,4.58
bergmda01,1102500.0,36.0,14.0,L,L,1B,Detroit Tigers,0.722,2438,251,545,44,224,292,271,30,782,6.01
clarkda05,245700.0,26.0,3.0,L,R,OF,Cleveland Guardians,0.691,616,53,135,17,68,56,126,7,210,-1.25
cochrda01,157500.0,26.0,3.0,B,R,OF,Seattle Mariners,0.645,185,17,36,4,9,19,49,1,56,-0.35
collida02,567000.0,36.0,14.0,B,L,OF,Cincinnati Reds,0.69,5433,655,1322,32,370,454,650,14,1708,16.13
engleda01,157500.0,32.0,8.0,R,R,1B,Milwaukee Brewers,0.699,1784,201,431,31,181,120,190,7,638,3.82
gallada01,201600.0,28.0,2.0,R,R,OF,Chicago White Sox,0.668,1090,135,269,6,78,77,124,4,337,2.53
hendeda01,2142000.0,30.0,8.0,R,R,OF,Oakland Athletics,0.758,3841,494,902,127,474,317,730,14,1506,19.2
hengeda01,157500.0,27.0,3.0,R,R,OF,Cleveland Guardians,0.483,176,10,31,4,18,4,36,0,46,-2.23
magadda01,428400.0,26.0,3.0,L,R,3B,New York Mets,0.768,1046,110,263,8,103,134,99,12,345,6.55
martida01,466200.0,24.0,3.0,L,L,OF,Washington Nationals,0.696,1526,175,362,18,116,128,269,14,508,3.26
parkeda01,2835000.0,38.0,16.0,L,R,OF,Oakland Athletics,0.822,8974,1154,2416,307,1342,609,1337,156,3947,40.11
valleda01,793800.0,28.0,5.0,R,R,C,Seattle Mariners,0.696,1184,117,262,35,160,71,145,4,429,3.77
justida01,157500.0,23.0,0.0,L,L,OF,Atlanta Braves,0.644,56,7,12,1,3,3,9,1,18,0.08
palmede01,157500.0,20.0,0.0,R,R,3B,Texas Rangers,0.311,20,0,2,0,1,0,12,0,4,-0.38
sandede02,157500.0,21.0,0.0,L,L,OF,New York Yankees,0.684,50,7,11,2,7,3,8,1,19,0.42
gonzade01,157500.0,25.0,5.0,R,R,3B,Cleveland Guardians,0.577,295,29,54,4,18,27,64,3,77,-1.18
wallide01,1549800.0,35.0,14.0,L,R,3B,St. Louis Cardinals,0.743,3098,363,766,48,359,297,293,29,1106,13.83
whitede03,957600.0,26.0,4.0,B,R,OF,Los Angeles Angels,0.696,1926,280,455,48,197,100,359,6,715,13.56
schofdi02,2288999.0,26.0,6.0,R,R,SS,Los Angeles Angels,0.631,3005,315,613,47,229,227,379,2,887,12.5
scottdi03,157500.0,26.0,0.0,R,R,SS,Oakland Athletics,0.0,2,0,0,0,1,0,0,0,0,-0.1
thondi01,1512000.0,31.0,10.0,R,R,SS,Philadelphia Phillies,0.715,3128,345,765,49,273,244,418,31,1102,19.84
